ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,adr_inter,adresse_2,adrzus_int,behindertenparkplatz,bemerkung,ccmail,da,datum,datum_cms,dep,editor,erforderlichedokumente,fax,hausnummer,hindernisfreiheit,infrastruktur,isbetriebsferien_gebaeude,isbetriebsferien_schalter,kategorie,mail,name,namenzus,objectid,oeffnungszeiten_gebaeude_di,oeffnungszeiten_gebaeude_do,oeffnungszeiten_gebaeude_fr,oeffnungszeiten_gebaeude_mi,oeffnungszeiten_gebaeude_mo,oeffnungszeiten_gebaeude_sa,oeffnungszeiten_gebaeude_so,oeffnungszeiten_schalter_di,oeffnungszeiten_schalter_do,oeffnungszeiten_schalter_fr,oeffnungszeiten_schalter_mi,oeffnungszeiten_schalter_mo,oeffnungszeiten_schalter_sa,oeffnungszeiten_schalter_so,ort,plz_2,poi_id,postadresse,publish_internet,strasse,suchen,tel,tel2,www,zahlungsmittel_internet,zahlungsmittel_schalter,zahlungsmittel_telefon,zvv_label,zvv_link,einheit,schulkreis,n,distance,feature_x,feature_y,nearest_x,nearest_y
"143","3.5","119","6710","8037",Rosengartenstrasse 55,"Rosengartenstrasse 55, 8037",Zurich,Zurich,Switzerland,"0","90250743","55, Rosengartenstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39586895,8.52916275991669","80",,Weihersteig 7,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 06 01,"7",,,,,Volksschule,,Waidhalde,,244,,,,,,,,,,,,,,,Zürich,"8037",vo314,,"1",Weihersteig,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 06 00,,https://www.stadt-zuerich.ch/schulen/de/waidhalde.html,,,,"Zürich, Weihersteig",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.397030728773764&tolon=8.527085148196575&toname=Zürich%2C+Weihersteig+7,Waidhalde,Waidberg,"1",0.00238037724402594,8.52916275991669,47.39586895,8.52708514817988,47.3970307267836
"144","3.5","119","5290","8037",Rosengartenstrasse 55,"Rosengartenstrasse 55, 8037",Zurich,Zurich,Switzerland,"0","90250743","55, Rosengartenstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39586895,8.52916275991669","80",,Weihersteig 7,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 06 01,"7",,,,,Volksschule,,Waidhalde,,244,,,,,,,,,,,,,,,Zürich,"8037",vo314,,"1",Weihersteig,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 06 00,,https://www.stadt-zuerich.ch/schulen/de/waidhalde.html,,,,"Zürich, Weihersteig",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.397030728773764&tolon=8.527085148196575&toname=Zürich%2C+Weihersteig+7,Waidhalde,Waidberg,"1",0.00238037724402594,8.52916275991669,47.39586895,8.52708514817988,47.3970307267836
"146","3.5","86","3540","8048",Bachmattstrasse 60,"Bachmattstrasse 60, 8048",Zurich,Zurich,Switzerland,"0","41224604","60, Bachmattstrasse, Werdwies, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3893822,8.483461765257667","10",,Badenerstrasse 724,,,,,Schulamt,"202206091625",,Schul- und Sportdepartement (SSD),ssdiha,,+41 44 413 05 31,"724",,,,,Volksschule,,Im Herrlig,,54,,,,,,,,,,,,,,,Zürich,"8048",vo252,,"1",Badenerstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 05 30,,https://www.stadt-zuerich.ch/schulen/de/imherrlig.html,,,,"Zürich, Bachmattstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38978333224087&tolon=8.481763545009079&toname=Zürich%2C+Badenerstrasse+724,Im Herrlig,Letzi,"1",0.00174495201781631,8.48346176525767,47.3893822,8.48176354499308,47.3897833302499
"147","3.5","105","4160","8004",Badenerstrasse 129,"Badenerstrasse 129, 8004",Zurich,Zurich,Switzerland,"0","506450343","129, Badenerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3741826,8.523232868880651","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00374072965117576,8.52323286888065,47.3741826,8.52513439270441,47.3774039763318
"148","3.5","97","4230","8048",Badenerstrasse 701,"Badenerstrasse 701, 8048",Zurich,Zurich,Switzerland,"0","588650275","701, Badenerstrasse, Werdwies, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.387926300000004,8.483846417922793","44",,Feldblumenstrasse 14,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"14",,,,,Volksschule,,Feldblumen,Tagesschule,208,,,,,,,,,,,,,,,Zürich,"8048",vo227,,"1",Feldblumenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 30 40,,https://www.stadt-zuerich.ch/schulen/de/dachslernstrasse.html,,,,"Zürich, Bachmattstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38757799745039&tolon=8.481950932471518&toname=Zürich%2C+Feldblumenstrasse+14,Dachslern-Feldblumen,Letzi,"1",0.00192722111076417,8.48384641792279,47.3879263,8.48195093245551,47.3875779954592
"149","3.5","64","4740","8050",Gubelstrasse 64,"Gubelstrasse 64, 8050",Zurich,Zurich,Switzerland,"0","1599913398","64, Gubelstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4094474,8.5408316","112",,Regensbergstrasse 153,,,,,Schulamt,"202209051225",,Schul- und Sportdepartement (SSD),ssdb1rh2,,,"153",,,,,Volksschule,,Gubel,,276,,,,,,,,,,,,,,,Zürich,"8050",vo234,,"1",Regensbergstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 24 00,+41 44 413 24 12 Trakt B,https://www.stadt-zuerich.ch/schulen/de/gubel.html,,,,"Zürich, Regensbergbrücke",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.40813564103617&tolon=8.541011616116608&toname=Zürich%2C+Regensbergstrasse+153,Gubel,Glattal,"1",0.00132405535901733,8.5408316,47.4094474,8.54101161609969,47.4081356390471
"150","3.5","87","4880","8050",Gubelstrasse 64,"Gubelstrasse 64, 8050",Zurich,Zurich,Switzerland,"0","1599913398","64, Gubelstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4094474,8.5408316","112",,Regensbergstrasse 153,,,,,Schulamt,"202209051225",,Schul- und Sportdepartement (SSD),ssdb1rh2,,,"153",,,,,Volksschule,,Gubel,,276,,,,,,,,,,,,,,,Zürich,"8050",vo234,,"1",Regensbergstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 24 00,+41 44 413 24 12 Trakt B,https://www.stadt-zuerich.ch/schulen/de/gubel.html,,,,"Zürich, Regensbergbrücke",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.40813564103617&tolon=8.541011616116608&toname=Zürich%2C+Regensbergstrasse+153,Gubel,Glattal,"1",0.00132405535901733,8.5408316,47.4094474,8.54101161609969,47.4081356390471
"151","3.5","72","4740","8050",Gubelstrasse 64,"Gubelstrasse 64, 8050",Zurich,Zurich,Switzerland,"0","1599913398","64, Gubelstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4094474,8.5408316","112",,Regensbergstrasse 153,,,,,Schulamt,"202209051225",,Schul- und Sportdepartement (SSD),ssdb1rh2,,,"153",,,,,Volksschule,,Gubel,,276,,,,,,,,,,,,,,,Zürich,"8050",vo234,,"1",Regensbergstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 24 00,+41 44 413 24 12 Trakt B,https://www.stadt-zuerich.ch/schulen/de/gubel.html,,,,"Zürich, Regensbergbrücke",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.40813564103617&tolon=8.541011616116608&toname=Zürich%2C+Regensbergstrasse+153,Gubel,Glattal,"1",0.00132405535901733,8.5408316,47.4094474,8.54101161609969,47.4081356390471
"152","3.5","70","3730","8006",Clausiusstrasse 39A,"Clausiusstrasse 39A, 8006",Zurich,Zurich,Switzerland,"0","93699776","39a, Clausiusstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.37905,8.5456677","70",,Huttenstrasse 14,,,,,Schulamt,"202106240939",,Schul- und Sportdepartement (SSD),ssdbz0d7,,,"14",,,,,Volksschule,,Hutten,,234,,,,,,,,,,,,,,,Zürich,"8006",vo247,,"1",Huttenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 99,,https://www.stadt-zuerich.ch/schulen/de/hutten.html,,,,"Zürich, Winkelriedstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.3822999670776&tolon=8.54901112228755&toname=Zürich%2C+Huttenstrasse+14,Hutten,Waidberg,"1",0.00466269723861525,8.5456677,47.37905,8.54901112227052,47.382299965086
"153","3.5","57","3350","8055",Birmensdorferstrasse 591,"Birmensdorferstrasse 591, 8055",Zurich,Zurich,Switzerland,"0","53034845","591, Birmensdorferstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367538100000004,8.488635256873167","76",,Triemlistrasse 45,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 02 01,"45",,,,,Volksschule,,Triemli,,240,,,,,,,,,,,,,,,Zürich,"8047",vo307,,"1",Triemlistrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 02 00,,https://www.stadt-zuerich.ch/schulen/de/triemli.html,,,,"Zürich, Goldackerweg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37261041618026&tolon=8.486770338541684&toname=Zürich%2C+Triemlistrasse+45,Triemli,Letzi,"1",0.00540428456511902,8.48863525687317,47.3675381,8.48677033852561,47.3726104141876
"154","3.5","83","4140","8055",Birmensdorferstrasse 591,"Birmensdorferstrasse 591, 8055",Zurich,Zurich,Switzerland,"0","53034845","591, Birmensdorferstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367538100000004,8.488635256873167","76",,Triemlistrasse 45,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 02 01,"45",,,,,Volksschule,,Triemli,,240,,,,,,,,,,,,,,,Zürich,"8047",vo307,,"1",Triemlistrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 02 00,,https://www.stadt-zuerich.ch/schulen/de/triemli.html,,,,"Zürich, Goldackerweg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37261041618026&tolon=8.486770338541684&toname=Zürich%2C+Triemlistrasse+45,Triemli,Letzi,"1",0.00540428456511902,8.48863525687317,47.3675381,8.48677033852561,47.3726104141876
"155","3.5","138","6030","8001",Hirschengraben 20,"Hirschengraben 20, 8001",Zurich,Zurich,Switzerland,"0","75804774","20, Hirschengraben, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",building,office,"47.37073585,8.547259136509034","65",,Hirschengraben 46,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 04 33,"46",,,,,Volksschule,,Hirschengraben,,229,,,,,,,,,,,,,,,Zürich,"8001",vo240,,"1",Hirschengraben,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 04 30,,https://www.stadt-zuerich.ch/schulen/de/hirschengraben.html,,,,"Zürich, Central",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37363769944392&tolon=8.547119810542581&toname=Zürich%2C+Hirschengraben+46,Hirschengraben - Schanzengraben,Zürichberg,"1",0.00290519024520025,8.54725913650903,47.37073585,8.54711981052558,47.3736376974514
"156","3.5","110","3910","8046",Hungerbergstrasse 17,"Hungerbergstrasse 17, 8046",Zurich,Zurich,Switzerland,"0","33049832","17, Hungerbergstrasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4197919,8.50065555","79",,Wehntalerstrasse 563,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 17 09,"563",,,,,Volksschule,,Holderbach,,243,,,,,,,,,,,,,,,Zürich,"8046",vo245,,"1",Wehntalerstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 17 00,+41 44 413 17 01,https://www.stadt-zuerich.ch/schulen/de/holderbach.html,,,,"Zürich, Zehntenhausplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.419370329154845&tolon=8.503807745544162&toname=Zürich%2C+Wehntalerstrasse+563,Holderbach,Glattal,"1",0.00318026104261302,8.50065555,47.4197919,8.50380774552781,47.4193703271669
"157","3.5","103","3250","8049",Imbisbuehlstrasse 4,"Imbisbuehlstrasse 4, 8049",Zurich,Zurich,Switzerland,"0","31372963","4, Imbisbühlstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4027579,8.495148047311833","46",,Ferdinand-Hodler-Strasse 23,,,"ZVV Kappenbühlweg wäre näher, verursacht aber unnötiges Umsteigen.
Man ist schneller zu Fuss.",,Schulamt,"202311141416",,Schul- und Sportdepartement (SSD),ssdiha,,+41 44 413 09 41,"23",,,,,Volksschule,,Vogtsrain,,210,,,,,,,,,,,,,,,Zürich,"8049",vo313,,"1",Ferdinand-Hodler-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 09 40,,https://www.stadt-zuerich.ch/schulen/de/vogtsrain.html,,,,"Zürich, Meierhofplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4041227518289&tolon=8.499682555502847&toname=Zürich%2C+Ferdinand-Hodler-Strasse+23,Vogtsrain,Waidberg,"1",0.00473545979508413,8.49514804731183,47.4027579,8.49968255548656,47.4041227498394
"158","3.5","95","4130","8050",Gubelstrasse 64,"Gubelstrasse 64, 8050",Zurich,Zurich,Switzerland,"0","1599913398","64, Gubelstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4094474,8.5408316","112",,Regensbergstrasse 153,,,,,Schulamt,"202209051225",,Schul- und Sportdepartement (SSD),ssdb1rh2,,,"153",,,,,Volksschule,,Gubel,,276,,,,,,,,,,,,,,,Zürich,"8050",vo234,,"1",Regensbergstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 24 00,+41 44 413 24 12 Trakt B,https://www.stadt-zuerich.ch/schulen/de/gubel.html,,,,"Zürich, Regensbergbrücke",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.40813564103617&tolon=8.541011616116608&toname=Zürich%2C+Regensbergstrasse+153,Gubel,Glattal,"1",0.00132405535901733,8.5408316,47.4094474,8.54101161609969,47.4081356390471
"159","3.5","95","3870","8032",Asylstrasse 125,"Asylstrasse 125, 8032",Zurich,Zurich,Switzerland,"0","270794627","Sol, 125, Asylstrasse, Hirslanden, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",amenity,bar,"47.3652823,8.5648541","48",,Freiestrasse 160,,,,,Schulamt,"202302031055",,Schul- und Sportdepartement (SSD),ssdkbe,,,"160",,,,,Volksschule,,Freiestrasse,,212,,,,,,,,,,,,,,,Zürich,"8032",vo241,,"1",Freiestrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 20,,https://www.stadt-zuerich.ch/schulen/de/hirslanden_primar.html,,,,"Zürich, Freiestrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36314638636559&tolon=8.562738158866305&toname=Zürich%2C+Freiestrasse+160,Hirslanden Primar,Zürichberg,"1",0.00300654993708422,8.5648541,47.3652823,8.56273815884907,47.363146384372
"160","3.5","64","3950","8050",Friesstrasse 12,"Friesstrasse 12, 8050",Zurich,Zurich,Switzerland,"0","11746708179","Swiss Star Oerlikon Station, 12, Friesstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",tourism,apartment,"47.4143097,8.5469065","68",,Höhenring 36,,,,,Schulamt,"202209080928",,Schul- und Sportdepartement (SSD),ssdbn7qj,,+41 44 413 22 11,"36",,,,,Volksschule,,Buhn,,232,,,,,,,,,,,,,,,Zürich,"8052",vo218,,"1",Höhenring,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 22 10,,https://www.stadt-zuerich.ch/schulen/de/buhn.html,,,,"Zürich, Seebacherplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.42076846676189&tolon=8.545371987695951&toname=Zürich%2C+Höhenring+36,Buhn,Glattal,"1",0.00663855183532758,8.5469065,47.4143097,8.54537198767896,47.4207684647741
"161","3.5","64","3420","8032",Asylstrasse 125,"Asylstrasse 125, 8032",Zurich,Zurich,Switzerland,"0","270794627","Sol, 125, Asylstrasse, Hirslanden, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",amenity,bar,"47.3652823,8.5648541","48",,Freiestrasse 160,,,,,Schulamt,"202302031055",,Schul- und Sportdepartement (SSD),ssdkbe,,,"160",,,,,Volksschule,,Freiestrasse,,212,,,,,,,,,,,,,,,Zürich,"8032",vo241,,"1",Freiestrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 20,,https://www.stadt-zuerich.ch/schulen/de/hirslanden_primar.html,,,,"Zürich, Freiestrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36314638636559&tolon=8.562738158866305&toname=Zürich%2C+Freiestrasse+160,Hirslanden Primar,Zürichberg,"1",0.00300654993708422,8.5648541,47.3652823,8.56273815884907,47.363146384372
"162","3.5","119","4220","8041",Allmendstrasse 156,"Allmendstrasse 156, 8041",Zurich,Zurich,Switzerland,"0","9822826596","Kindergarten an der Sihl 1 und 2, 156, Allmendstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",amenity,kindergarten,"47.3377172,8.5187304","97",,Maneggstrasse 51,,,,,Schulamt,"202302231213",,Schul- und Sportdepartement (SSD),ssdiha,,,"51",,,,,Volksschule,,Allmend,,261,,,,,,,,,,,,,,,Zürich,"8041",vo034,,"1",Maneggstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 35 50,,https://www.stadt-zuerich.ch/schulen/de/allmend.html,,,,"Zürich, Manegg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.34063800062959&tolon=8.520171219235515&toname=Zürich%2C+Maneggstrasse+51,Allmend,Uto,"1",0.00325684274726645,8.5187304,47.3377172,8.52017121921894,47.3406379986337
"163","3.5","124","4570","8048",Buckhauserstrasse 49,"Buckhauserstrasse 49, 8048",Zurich,Zurich,Switzerland,"0","8116710437","49, Buckhauserstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.38425,8.4941461","9",,Badenerstrasse 618,,,,,Schulamt,"202301171511",,Schul- und Sportdepartement (SSD),ssdklc,,,"618",,,,,Volksschule,,Kappeli Primar,,53,,,,,,,,,,,,,,,Zürich,"8048",vo023,,"1",Badenerstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 29 00,,https://www.stadt-zuerich.ch/schulen/de/kappeli_primar.html,,,,,https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.3862025945113&tolon=8.492934656494501&toname=Zürich%2C+Badenerstrasse+618,Kappeli Primar,Letzi,"1",0.00229787139664483,8.4941461,47.38425,8.49293465647833,47.38620259252
"164","3.5","95","3920","8003",Haldenstrasse 173,"Haldenstrasse 173, 8003",Zurich,Zurich,Switzerland,"0","342810193","173, Haldenstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8055, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.3705855,8.510857616177045","14",,Bertastrasse 50,,,,,Schulamt,"202207191126",,Schul- und Sportdepartement (SSD),ssdbn7qj,,+41 44 413 01 22,"50",,,,,Volksschule,,Aemtler Primar,,58,,,,,,,,,,,,,,,Zürich,"8003",vo201,,"1",Bertastrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 01 23/24,,https://www.stadt-zuerich.ch/schulen/de/aemtler_a.html,,,,"Zürich, Bertastrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37359525361128&tolon=8.512664697932287&toname=Zürich%2C+Bertastrasse+50,Aemtler Primar,Limmattal,"1",0.00351057676417411,8.51085761617705,47.3705855,8.51266469791582,47.3735952516187
"165","3.5","95","3410","8048",Soldanellastrasse 3,"Soldanellastrasse 3, 8048",Zurich,Zurich,Switzerland,"0","48645774","3, Soldanellastrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.383192199999996,8.49811952678375","35",,Dennlerstrasse 55,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 30 01,"55",,,,,Volksschule,,Utogrund,,199,,,,,,,,,,,,,,,Zürich,"8047",vo312,,"1",Dennlerstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 30 00,,https://www.stadt-zuerich.ch/schulen/de/utogrund.html,,,,"Zürich, Albisrank",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37976471091634&tolon=8.496026521809677&toname=Zürich%2C+Dennlerstrasse+55,Utogrund,Letzi,"1",0.00401601356602473,8.49811952678375,47.3831922,8.49602652179346,47.3797647089244
"166","3.5","110","4280","8004",Badenerstrasse 136,"Badenerstrasse 136, 8004",Zurich,Zurich,Switzerland,"0","804605209","136, Badenerstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3746201,8.52297707803261","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00352192760057723,8.52297707803261,47.3746201,8.52513439270441,47.3774039763318
"167","3.5","140","6750","8004",Europaallee 40,"Europaallee 40, 8004",Zurich,Zurich,Switzerland,"0","6761865579","40, Europaallee, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3792667,8.532546","99",,Limmatstrasse 90,,,,,Schulamt,"202010120834",,Schul- und Sportdepartement (SSD),ssdbnzga,,,"90",,,,,Volksschule,,Limmat A,Sekundarstufe,263,,,,,,,,,,,,,,,Zürich,"8005",vo272,,"1",Limmatstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 04 50,,https://www.stadt-zuerich.ch/schulen/de/limmat.html,,,,"Zürich, Museum für Gestaltung",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.383162749337146&tolon=8.533802903482519&toname=Zürich%2C+Limmatstrasse+90,Limmat,Limmattal,"1",0.00409377469348428,8.532546,47.3792667,8.53380290346572,47.3831627473456
"168","3.5","84","4440","8037",Rosengartenstrasse 55,"Rosengartenstrasse 55, 8037",Zurich,Zurich,Switzerland,"0","90250743","55, Rosengartenstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39586895,8.52916275991669","80",,Weihersteig 7,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 06 01,"7",,,,,Volksschule,,Waidhalde,,244,,,,,,,,,,,,,,,Zürich,"8037",vo314,,"1",Weihersteig,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 06 00,,https://www.stadt-zuerich.ch/schulen/de/waidhalde.html,,,,"Zürich, Weihersteig",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.397030728773764&tolon=8.527085148196575&toname=Zürich%2C+Weihersteig+7,Waidhalde,Waidberg,"1",0.00238037724402594,8.52916275991669,47.39586895,8.52708514817988,47.3970307267836
"169","3.5","72","3850","8049",Wartauweg 19,"Wartauweg 19, 8049",Zurich,Zurich,Switzerland,"0","31362714","19, Wartauweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4030409,8.492145150877557","18",,Imbisbühlstrasse 79,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 01 91,"79",,,,,Volksschule,,Pünten,,62,,,,,,,,,,,,,,,Zürich,"8049",vo291,,"1",Imbisbühlstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 01 90,,https://www.stadt-zuerich.ch/schulen/de/riedhof.html,,,,"Zürich, Wartau",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4044627065971&tolon=8.488835466315345&toname=Zürich%2C+Imbisbühlstrasse+79,Riedhof - Pünten,Waidberg,"1",0.00360215773536211,8.49214515087756,47.4030409,8.48883546629923,47.4044627046077
